paper_id,compound_formula,substructure,field_T,Tc_K,n_T_pts,T_min,T_max,beta_T,SE_beta_T,rms,ok,physicality,source,paper_key,Tc_repaired,repair,beta_T_repaired,n_T_pts_repaired,lever_T,window_cut,T_max_repaired,reproduced,survives,beta_T_as_deposited
1002.0208v2.pdf,Pr2FeAs2O,iron_pnictide_1111,0.0016,51.0,7,5.0,30.0,1.9786640017814987,0.1668887772357898,0.043686398072192,True,ok,v3.2.1_baseline,1002.0208v2.pdf,48.0,"Tc 51.0 -> 48.0, paper-reported",1.9786640017814987,7,0.3781959504762804,False,30.0,True,True,2.1972947489967445
1009.4896v1.pdf,LiFeAs,iron_pnictide_111,0.0,18.0,5,2.0,12.5,1.170298500681919,0.0793134711958635,0.0223072833729925,True,ok,v3.2.1_baseline,1009.4896v1.pdf,18.0,"Tc unchanged, provenance corrected",1.170298500681919,5,0.4637572931616809,False,12.5,True,True,1.1702984965991825
1009.4896v1.pdf,LiFeAs,iron_pnictide_111,0.5,18.0,5,2.0,12.5,1.2267727072786307,0.0732212248891133,0.0205938109609939,True,ok,v3.2.1_baseline,1009.4896v1.pdf,18.0,"Tc unchanged, provenance corrected",1.2267727072786307,5,0.4637572931616809,False,12.5,True,True,1.22677270866941
1009.4896v1.pdf,LiFeAs,iron_pnictide_111,1.0,18.0,5,2.0,12.5,1.3042599841215812,0.0879560704064956,0.0247380534544001,True,ok,v3.2.1_baseline,1009.4896v1.pdf,18.0,"Tc unchanged, provenance corrected",1.3042599841215812,5,0.4637572931616809,False,12.5,True,True,1.3042599826369037
1009.4896v1.pdf,LiFeAs,iron_pnictide_111,1.5,18.0,5,2.0,12.5,1.4179785467514603,0.1389688872546551,0.0390856456699286,True,ok,v3.2.1_baseline,1009.4896v1.pdf,18.0,"Tc unchanged, provenance corrected",1.4179785467514603,5,0.4637572931616809,False,12.5,True,True,1.4179785456123544
1009.4896v1.pdf,LiFeAs,iron_pnictide_111,2.0,18.0,5,2.0,12.5,1.6223260674105409,0.1165852135743541,0.032790134245502,True,ok,v3.2.1_baseline,1009.4896v1.pdf,18.0,"Tc unchanged, provenance corrected",1.6223260674105409,5,0.4637572931616809,False,12.5,True,True,1.622326066814743
1009.4896v1.pdf,LiFeAs,iron_pnictide_111,2.5,18.0,5,2.0,12.5,1.6451475888881153,0.122958783911204,0.0345827311788766,True,ok,v3.2.1_baseline,1009.4896v1.pdf,18.0,"Tc unchanged, provenance corrected",1.6451475888881153,5,0.4637572931616809,False,12.5,True,True,1.6451475855143274
1009.4896v1.pdf,LiFeAs,iron_pnictide_111,3.0,18.0,5,2.0,12.5,1.6799852447161725,0.1895913561847704,0.0533234510529106,True,ok,v3.2.1_baseline,1009.4896v1.pdf,18.0,"Tc unchanged, provenance corrected",1.6799852447161725,5,0.4637572931616809,False,12.5,True,True,1.6799852496016106
1009.4896v1.pdf,LiFeAs,iron_pnictide_111,3.5,18.0,5,2.0,12.5,1.7499489496909426,0.2112307019519475,0.0594096205865919,True,ok,v3.2.1_baseline,1009.4896v1.pdf,18.0,"Tc unchanged, provenance corrected",1.7499489496909426,5,0.4637572931616809,False,12.5,True,True,1.7499489489998867
1009.4896v1.pdf,LiFeAs,iron_pnictide_111,4.0,18.0,5,2.0,12.5,1.629100092251726,0.190001521996313,0.0534388113037639,True,ok,v3.2.1_baseline,1009.4896v1.pdf,18.0,"Tc unchanged, provenance corrected",1.629100092251726,5,0.4637572931616809,False,12.5,True,True,1.6291001003422927
1009.4896v1.pdf,LiFeAs,iron_pnictide_111,4.5,18.0,5,2.0,12.5,1.4608195608987569,0.1060137739079052,0.0298168682858905,True,ok,v3.2.1_baseline,1009.4896v1.pdf,18.0,"Tc unchanged, provenance corrected",1.4608195608987569,5,0.4637572931616809,False,12.5,True,True,1.4608195493457354
