compound_formula,substructure,MP_id,paper_id,source_provenance,Tc_anchor_K,Tc_provenance_tier,Hc2_T_anchor,Hc2_anchor_type,Hc2_deviation_flag,Hc2_source,sample_form_commitment,predictor_method_scope,T_K,H_T,predicted_log_Jc,predicted_log_Jc_lower_95,predicted_log_Jc_upper_95,parent_match_uncertainty_envelope_dex,bootstrap_iterations,refusal_flag
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,0.1,5.996159972950191,5.877146982269887,6.121613313756543,,5000,
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,1.0,5.977635388098662,5.859582636257123,6.103105237357085,,5000,
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,5.0,5.88722441684934,5.774285704134635,6.01699574025554,,5000,
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,0.1,,,,,5000,T_above_Tc
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,1.0,,,,,5000,T_above_Tc
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,5.0,,,,,5000,T_above_Tc
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,6.93,0.1,5.821675129213769,5.726047025570078,5.9650583557533015,,5000,
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,6.93,1.0,5.803512482810662,5.708182778801413,5.947170022364559,,5000,
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,6.93,5.0,5.717419494161188,5.622658394186079,5.860429021658508,,5000,
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,0.1,5.996159972950191,5.877146982269887,6.121613313756543,,5000,
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,1.0,5.977635388098662,5.85958263460235,6.103088728905014,,5000,
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,5.0,5.88722441684934,5.774285694195378,6.0131286324611795,,5000,
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,0.1,,,,,5000,T_above_Tc
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,1.0,,,,,5000,T_above_Tc
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,5.0,,,,,5000,T_above_Tc
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,6.93,0.1,5.822037067662191,5.726047025570078,5.964734368334893,,5000,
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,6.93,1.0,5.803729053692529,5.708482677253329,5.945770591287386,,5000,
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,6.93,5.0,5.718190821968006,5.623185737495569,5.857777156441395,,5000,
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,0.1,5.996159972950191,5.877146982269887,6.121613313756543,,5000,
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,1.0,5.977635388098662,5.85958263460235,6.103749066987878,,5000,
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,5.0,5.88722441684934,5.774285694195378,6.01699574025554,,5000,
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,0.1,,,,,5000,T_above_Tc
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,1.0,,,,,5000,T_above_Tc
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,5.0,,,,,5000,T_above_Tc
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,6.93,0.1,5.821675129213769,5.726047025629154,5.964734368334893,,5000,
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,6.93,1.0,5.803512482810662,5.708697125729257,5.946877619043756,,5000,
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,6.93,5.0,5.717419494161188,5.6231857474348255,5.859533442116371,,5000,
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,0.1,5.996159972950191,5.877146982269887,6.121613313756543,,5000,
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,1.0,5.977635388098662,5.85958263460235,6.103088728905014,,5000,
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,5.0,5.88722441684934,5.774285694195378,6.0131286324611795,,5000,
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,0.1,,,,,5000,T_above_Tc
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,1.0,,,,,5000,T_above_Tc
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,5.0,,,,,5000,T_above_Tc
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,6.93,0.1,5.822037067662191,5.726047025629154,5.964734368334893,,5000,
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,6.93,1.0,5.803512485173723,5.70848267965882,5.947170022364559,,5000,
FeSe1-xSx,iron_chalcogenide_11,,elsevier_10.1016_j.physc.2016.05.023_VISION_PASS_LONG,A2,9.0,extraction_csv,30.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,6.93,5.0,5.717419494161188,5.6231857474348255,5.859456652233159,,5000,
MgB2,conventional_AlB2,,elsevier_10.1016_j.matpr.2019.05.078_VISION_PASS_LONG,A2,39.0,extraction_csv,15.5,exact,,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,0.1,5.324105348641889,5.171003190830169,5.549941092791016,,5000,
MgB2,conventional_AlB2,,elsevier_10.1016_j.matpr.2019.05.078_VISION_PASS_LONG,A2,39.0,extraction_csv,15.5,exact,,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,1.0,5.269431390263902,5.120424236045683,5.492050108669313,,5000,
MgB2,conventional_AlB2,,elsevier_10.1016_j.matpr.2019.05.078_VISION_PASS_LONG,A2,39.0,extraction_csv,15.5,exact,,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,5.0,4.981543337214,4.802802680640668,5.197672786083292,,5000,
MgB2,conventional_AlB2,,elsevier_10.1016_j.matpr.2019.05.078_VISION_PASS_LONG,A2,39.0,extraction_csv,15.5,exact,,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,0.1,5.038093060585345,4.785102982134019,5.338809396582968,,5000,
MgB2,conventional_AlB2,,elsevier_10.1016_j.matpr.2019.05.078_VISION_PASS_LONG,A2,39.0,extraction_csv,15.5,exact,,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,1.0,4.9798879586706795,4.729325014020632,5.281672260941361,,5000,
MgB2,conventional_AlB2,,elsevier_10.1016_j.matpr.2019.05.078_VISION_PASS_LONG,A2,39.0,extraction_csv,15.5,exact,,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,5.0,4.682324600178827,4.40990053583562,4.988200306574173,,5000,
MgB2,conventional_AlB2,,elsevier_10.1016_j.matpr.2019.05.078_VISION_PASS_LONG,A2,39.0,extraction_csv,15.5,exact,,S1_v3_2_2B_extension,,substructure_aggregate_median,30.03,0.1,4.65311892419406,4.230130770442007,5.15788764388075,,5000,
MgB2,conventional_AlB2,,elsevier_10.1016_j.matpr.2019.05.078_VISION_PASS_LONG,A2,39.0,extraction_csv,15.5,exact,,S1_v3_2_2B_extension,,substructure_aggregate_median,30.03,1.0,4.592010914328641,4.1832818336896045,5.104715704949575,,5000,
MgB2,conventional_AlB2,,elsevier_10.1016_j.matpr.2019.05.078_VISION_PASS_LONG,A2,39.0,extraction_csv,15.5,exact,,S1_v3_2_2B_extension,,substructure_aggregate_median,30.03,5.0,4.286223364054467,3.853627244631777,4.821598132207009,,5000,
MgB2,conventional_AlB2,,elsevier_10.1016_j.matpr.2019.05.078_VISION_PASS_LONG,A2,39.0,extraction_csv,15.5,exact,,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,0.1,5.324105348641889,5.171003190830169,5.559330705252185,,5000,
MgB2,conventional_AlB2,,elsevier_10.1016_j.matpr.2019.05.078_VISION_PASS_LONG,A2,39.0,extraction_csv,15.5,exact,,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,1.0,5.271536162912187,5.118442248460498,5.495339282587556,,5000,
MgB2,conventional_AlB2,,elsevier_10.1016_j.matpr.2019.05.078_VISION_PASS_LONG,A2,39.0,extraction_csv,15.5,exact,,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,5.0,4.980622895715926,4.802244940409238,5.196442049538501,,5000,
MgB2,conventional_AlB2,,elsevier_10.1016_j.matpr.2019.05.078_VISION_PASS_LONG,A2,39.0,extraction_csv,15.5,exact,,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,0.1,5.037661166864107,4.778071151294755,5.348199009044136,,5000,
MgB2,conventional_AlB2,,elsevier_10.1016_j.matpr.2019.05.078_VISION_PASS_LONG,A2,39.0,extraction_csv,15.5,exact,,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,1.0,4.97879189240862,4.7201576481504315,5.291846740217736,,5000,
MgB2,conventional_AlB2,,elsevier_10.1016_j.matpr.2019.05.078_VISION_PASS_LONG,A2,39.0,extraction_csv,15.5,exact,,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,5.0,4.680143004003336,4.400576797181746,4.9994397684697915,,5000,
MgB2,conventional_AlB2,,elsevier_10.1016_j.matpr.2019.05.078_VISION_PASS_LONG,A2,39.0,extraction_csv,15.5,exact,,S1_v3_2_2B_extension,,substructure_aggregate_median,30.03,0.1,4.65311892419406,4.14044858291133,5.187264211488694,,5000,
MgB2,conventional_AlB2,,elsevier_10.1016_j.matpr.2019.05.078_VISION_PASS_LONG,A2,39.0,extraction_csv,15.5,exact,,S1_v3_2_2B_extension,,substructure_aggregate_median,30.03,1.0,4.598444965816073,4.082743675233636,5.127732334022279,,5000,
MgB2,conventional_AlB2,,elsevier_10.1016_j.matpr.2019.05.078_VISION_PASS_LONG,A2,39.0,extraction_csv,15.5,exact,,S1_v3_2_2B_extension,,substructure_aggregate_median,30.03,5.0,4.294744783542939,3.7917743597234104,4.833303921184637,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,0.1,5.746354490991693,5.614582757298319,5.804297695181981,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,1.0,5.741741332730754,5.611680084444697,5.799039121662482,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,5.0,5.716439387381069,5.5938646011605915,5.779575122626036,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,0.1,4.594605391563832,4.435184938036688,4.745504051089478,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,1.0,4.589860843942482,4.430085612050174,4.7406090837498,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,5.0,4.5672718555376015,4.405197251138947,4.720288969308254,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,17.556,0.1,4.974118973256945,4.838378789778943,5.085646613168999,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,17.556,1.0,4.969071750413592,4.832556062990051,5.0813720530819655,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,17.556,5.0,4.946027977695779,4.809202198077686,5.059614191142846,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,0.1,5.746354490991693,5.635326719245767,5.802165025000917,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,1.0,5.740505160763102,5.631409631675387,5.7961318302967255,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,5.0,5.712584056964654,5.599869341406594,5.778075371428925,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,0.1,4.592433412753724,4.4364239402611565,4.742685941173177,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,1.0,4.588068518836984,4.432101567748119,4.738164422268209,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,5.0,4.565219362822763,4.406904027205552,4.715313451789918,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,17.556,0.1,4.971585885579554,4.841175823102572,5.085203722514677,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,17.556,1.0,4.966526059249118,4.836286701419066,5.079957481376967,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,17.556,5.0,4.943893257401152,4.81184280219529,5.058696934503218,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,0.1,5.746354490991693,5.636927477444992,5.802831805312083,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,1.0,5.740902344022302,5.632342453686706,5.796802387270125,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,5.0,5.713137201544459,5.601891966606043,5.7770057172823455,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,0.1,4.594605393293062,4.430270532616448,4.737394235753682,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,1.0,4.589861555878356,4.4230839879396875,4.732158486348138,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,5.0,4.566419291884309,4.401197602851506,4.712888361218463,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,17.556,0.1,4.974671816918892,4.835601601424821,5.0806433737858345,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,17.556,1.0,4.969506442020448,4.830613353048408,5.075853597274223,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,17.556,5.0,4.9473299692616415,4.8110897132357975,5.05563970046884,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,0.1,5.746354490991693,5.635326719245767,5.804297695181981,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,1.0,5.741109793906934,5.63043075210416,5.799658262043565,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,5.0,5.71376293339522,5.5992299240929,5.7803676135656685,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,0.1,4.594164007907304,4.426263259190456,4.745304958233497,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,1.0,4.58891593560282,4.420452888439067,4.740860146474546,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,5.0,4.566032689432624,4.397942789464952,4.717931271302332,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,17.556,0.1,4.974136874826732,4.834265165801466,5.086190845256401,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,17.556,1.0,4.968651226674448,4.829141439425458,5.08177828304763,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,17.556,5.0,4.945574600417709,4.80294475029375,5.060895929498674,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,0.1,5.746354490991693,5.635326719245767,5.804964475493147,,5000,
Ba(Fe1-xCox)2As2,iron_pnictide_122,,elsevier_10.1016_j.physc.2009.03.028_VISION_PASS_LONG,A2,22.8,extraction_csv,50.0,exact,,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,1.0,5.74127921142142,5.628803252827239,5.800390257193364,,5000,
