compound_formula,substructure,Tc_anchor_K,Hc2_T_anchor,T_K,H_T,withheld_reduced_field,refusal_flag,withheld_log_Jc,withheld_log_Jc_lower_95,withheld_log_Jc_upper_95
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,4.2,1.0,0.02,H_below_validated_reduced_field,5.741686674181285,5.630515395930407,5.800087512806269
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,4.2,5.0,0.1,H_below_validated_reduced_field,5.715392733506044,5.599881435767456,5.780706044069672
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,20.0,0.1,0.002,H_below_validated_reduced_field,4.417520591447445,4.247393075172905,4.585124392215654
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,20.0,1.0,0.02,H_below_validated_reduced_field,4.412358878024757,4.24144050673406,4.580461509011642
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,20.0,5.0,0.1,H_below_validated_reduced_field,4.390334165994423,4.217476214254863,4.560825146075055
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,16.94,0.1,0.002,H_below_validated_reduced_field,4.9792738964653145,4.848575138593641,5.089949316619034
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,16.94,1.0,0.02,H_below_validated_reduced_field,4.974027356724996,4.842709056582559,5.085525306965559
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,16.94,5.0,0.1,H_below_validated_reduced_field,4.951927019277652,4.818354240463157,5.065807865070393
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,4.2,0.1,0.002,H_below_validated_reduced_field,5.746354490991693,5.636927477444992,5.804297695181981
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,4.2,1.0,0.02,H_below_validated_reduced_field,5.741095917472194,5.631937515094479,5.801788821130114
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,4.2,5.0,0.1,H_below_validated_reduced_field,5.71325481214431,5.6014963792820485,5.782427533784755
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,20.0,0.1,0.002,H_below_validated_reduced_field,4.416251150051661,4.242840215553637,4.58986499488243
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,20.0,1.0,0.02,H_below_validated_reduced_field,4.411657643622734,4.237797386471317,4.584080214071197
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,20.0,5.0,0.1,H_below_validated_reduced_field,4.389245679591362,4.212518133067327,4.5612935386405296
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,16.94,0.1,0.002,H_below_validated_reduced_field,4.978004361022294,4.847788696879306,5.090609004647996
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,16.94,1.0,0.02,H_below_validated_reduced_field,4.973325841599575,4.842372277709545,5.086702787194208
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,16.94,5.0,0.1,H_below_validated_reduced_field,4.950078290791918,4.815954635484084,5.067098948814092
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,4.2,0.1,0.002,H_below_validated_reduced_field,5.746354490991693,5.635326719245767,5.797653148949851
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,4.2,1.0,0.02,H_below_validated_reduced_field,5.740902344022302,5.630068145726268,5.794676359686949
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,4.2,5.0,0.1,H_below_validated_reduced_field,5.713327717015129,5.598099002649264,5.776374330965213
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,20.0,0.1,0.002,H_below_validated_reduced_field,4.419490416852983,4.244172068180354,4.58985962935367
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,20.0,1.0,0.02,H_below_validated_reduced_field,4.414499905989585,4.23839691805835,4.584286268500341
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,20.0,5.0,0.1,H_below_validated_reduced_field,4.39205618518491,4.214845416281561,4.5620707402591885
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,16.94,0.1,0.002,H_below_validated_reduced_field,4.979335862790133,4.845820981341358,5.090609004384152
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,16.94,1.0,0.02,H_below_validated_reduced_field,4.974257280343162,4.840745061079266,5.086631948671836
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,16.94,5.0,0.1,H_below_validated_reduced_field,4.952282366564086,4.815665374850169,5.066036845116118
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,4.2,0.1,0.002,H_below_validated_reduced_field,5.746354490991693,5.635326719245767,5.804297695181981
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,4.2,1.0,0.02,H_below_validated_reduced_field,5.740118013863321,5.631031989932777,5.798981986633709
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,4.2,5.0,0.1,H_below_validated_reduced_field,5.713053417820071,5.599395190009494,5.78017200182317
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,20.0,0.1,0.002,H_below_validated_reduced_field,4.417132338399536,4.24782157817956,4.583729876423753
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,20.0,1.0,0.02,H_below_validated_reduced_field,4.41231102303649,4.242223015697457,4.578484515011647
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,20.0,5.0,0.1,H_below_validated_reduced_field,4.390153042420857,4.21544810568443,4.554908599507873
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,16.94,0.1,0.002,H_below_validated_reduced_field,4.977381908086478,4.848890313626315,5.08916701368706
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,16.94,1.0,0.02,H_below_validated_reduced_field,4.972997403262244,4.843254691117249,5.083908657807867
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,16.94,5.0,0.1,H_below_validated_reduced_field,4.950551564321766,4.818761158215836,5.060636254311585
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,4.2,0.1,0.002,H_below_validated_reduced_field,5.746354490991693,5.641176469841633,5.804297695181981
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,4.2,1.0,0.02,H_below_validated_reduced_field,5.740902344022302,5.635888914148904,5.800297955473545
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,4.2,5.0,0.1,H_below_validated_reduced_field,5.713516768051195,5.60773738536897,5.779084822214282
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,20.0,0.1,0.002,H_below_validated_reduced_field,4.4156023805333655,4.242067728978578,4.588490327030264
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,20.0,1.0,0.02,H_below_validated_reduced_field,4.411463058914344,4.237594041453255,4.58264609149906
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,20.0,5.0,0.1,H_below_validated_reduced_field,4.388427595613068,4.212199813031984,4.558409155339652
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,16.94,0.1,0.002,H_below_validated_reduced_field,4.978093269011108,4.846184656862222,5.089951806927398
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,16.94,1.0,0.02,H_below_validated_reduced_field,4.973089925292296,4.841666670695573,5.085076248815295
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,16.94,5.0,0.1,H_below_validated_reduced_field,4.951277876426117,4.819370867019571,5.064852877710691
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,4.2,0.1,0.002,H_below_validated_reduced_field,5.746354490991693,5.616253626881896,5.802165025000917
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,4.2,1.0,0.02,H_below_validated_reduced_field,5.741407797978954,5.612866490585002,5.796320564410369
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,4.2,5.0,0.1,H_below_validated_reduced_field,5.714390547645239,5.59533607932161,5.7784491022739495
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,20.0,0.1,0.002,H_below_validated_reduced_field,4.416289451335926,4.236248233623583,4.590333203838293
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,20.0,1.0,0.02,H_below_validated_reduced_field,4.411843941798258,4.231343274089645,4.5851993737866295
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,20.0,5.0,0.1,H_below_validated_reduced_field,4.389075342729763,4.207245120821635,4.564186171817194
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,16.94,0.1,0.002,H_below_validated_reduced_field,4.979335862868695,4.83947689749991,5.091746146438149
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,16.94,1.0,0.02,H_below_validated_reduced_field,4.97433716236004,4.834757377043417,5.0878348923913945
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,16.94,5.0,0.1,H_below_validated_reduced_field,4.951329538701095,4.809455566054831,5.066706702080183
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,4.2,0.1,0.002,H_below_validated_reduced_field,5.746354490991693,5.635326719245767,5.797653148949851
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,4.2,1.0,0.02,H_below_validated_reduced_field,5.741095917472194,5.628518072528142,5.794469736106454
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,4.2,5.0,0.1,H_below_validated_reduced_field,5.714367536506731,5.596495720496412,5.777252769864918
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,20.0,0.1,0.002,H_below_validated_reduced_field,4.416841851234026,4.240269840869269,4.583769822593497
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,20.0,1.0,0.02,H_below_validated_reduced_field,4.4123686582677095,4.235468404887371,4.579322558777751
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,20.0,5.0,0.1,H_below_validated_reduced_field,4.390325012510179,4.211629883730521,4.557557403608495
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,16.94,0.1,0.002,H_below_validated_reduced_field,4.977307056743406,4.844758570555116,5.089342492856861
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,16.94,1.0,0.02,H_below_validated_reduced_field,4.972550259554165,4.840048187335033,5.084908902123415
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,16.94,5.0,0.1,H_below_validated_reduced_field,4.95008066561225,4.815043796995185,5.0659438855770444
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,4.2,0.1,0.002,H_below_validated_reduced_field,5.746354490991693,5.616211855142307,5.804297695181981
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,4.2,1.0,0.02,H_below_validated_reduced_field,5.741045500628167,5.6121576968218685,5.800850186737812
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,4.2,5.0,0.1,H_below_validated_reduced_field,5.713137201544459,5.594995522604227,5.780847057684328
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,20.0,0.1,0.002,H_below_validated_reduced_field,4.415468686461401,4.244680399185175,4.58901669368966
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,20.0,1.0,0.02,H_below_validated_reduced_field,4.410798950550079,4.2398411503967175,4.584401635009302
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,20.0,5.0,0.1,H_below_validated_reduced_field,4.38777087306889,4.2173461203667015,4.562069349271817
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,16.94,0.1,0.002,H_below_validated_reduced_field,4.977222803347574,4.840460619476048,5.090609004647996
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,16.94,1.0,0.02,H_below_validated_reduced_field,4.972135733836083,4.836434483148452,5.086620471323222
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,16.94,5.0,0.1,H_below_validated_reduced_field,4.949690701076724,4.811951913892253,5.066096885141287
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,4.2,0.1,0.002,H_below_validated_reduced_field,5.746354490991693,5.616211855142307,5.804964475493147
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,4.2,1.0,0.02,H_below_validated_reduced_field,5.740311587313212,5.612349461556964,5.801582221721596
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,4.2,5.0,0.1,H_below_validated_reduced_field,5.713053417820071,5.595047332029611,5.783587415253628
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,20.0,0.1,0.002,H_below_validated_reduced_field,4.416289451335926,4.244680642123804,4.588485743969339
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,20.0,1.0,0.02,H_below_validated_reduced_field,4.411762116846196,4.240517074342789,4.583845479338992
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,20.0,5.0,0.1,H_below_validated_reduced_field,4.390014223000013,4.214611822577785,4.562646064514868
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,16.94,0.1,0.002,H_below_validated_reduced_field,4.978584274380031,4.84479367743654,5.090948935877341
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,16.94,1.0,0.02,H_below_validated_reduced_field,4.973307856168207,4.840214196526209,5.086697750086745
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,16.94,5.0,0.1,H_below_validated_reduced_field,4.950710291427855,4.816149253344113,5.06587017269152
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,4.2,0.1,0.002,H_below_validated_reduced_field,5.746354490991693,5.635326719245767,5.804297695181981
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,4.2,1.0,0.02,H_below_validated_reduced_field,5.741095917472194,5.629582778912302,5.799881749469871
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,4.2,5.0,0.1,H_below_validated_reduced_field,5.713762063599074,5.596479256105287,5.783381562376443
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,20.0,0.1,0.002,H_below_validated_reduced_field,4.416759239191866,4.24272643878331,4.581308777010776
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,20.0,1.0,0.02,H_below_validated_reduced_field,4.411706551257604,4.238539877935515,4.576224756265448
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,20.0,5.0,0.1,H_below_validated_reduced_field,4.389552266327799,4.210791513997267,4.555230314627722
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,16.94,0.1,0.002,H_below_validated_reduced_field,4.97924583496825,4.846580172741948,5.088383911345208
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,16.94,1.0,0.02,H_below_validated_reduced_field,4.973757062183838,4.842334057380563,5.084641759671546
"Ba(Fe,Co)2As2",iron_pnictide_122,22.0,50.0,16.94,5.0,0.1,H_below_validated_reduced_field,4.950997411011571,4.815286735104363,5.062328984193839
FeSe1-xSx,iron_chalcogenide_11,9.0,30.0,4.2,0.1,0.0033333333333333335,H_below_validated_reduced_field,5.996159972950191,5.877146982269887,6.121613313756543
FeSe1-xSx,iron_chalcogenide_11,9.0,30.0,4.2,1.0,0.03333333333333333,H_below_validated_reduced_field,5.977635388098662,5.859582636299553,6.10301173860102
FeSe1-xSx,iron_chalcogenide_11,9.0,30.0,4.2,5.0,0.16666666666666666,H_below_validated_reduced_field,5.88722441684934,5.774285704134635,6.01312863246118
FeSe1-xSx,iron_chalcogenide_11,9.0,30.0,6.93,0.1,0.0033333333333333335,H_below_validated_reduced_field,5.822037067662191,5.734416147987513,5.962394729942399
FeSe1-xSx,iron_chalcogenide_11,9.0,30.0,6.93,1.0,0.03333333333333333,H_below_validated_reduced_field,5.803729051995326,5.716523466585222,5.944830382274861
FeSe1-xSx,iron_chalcogenide_11,9.0,30.0,6.93,5.0,0.16666666666666666,H_below_validated_reduced_field,5.718190821968006,5.627630270729565,5.85393243035444
FeSe1-xSx,iron_chalcogenide_11,9.0,30.0,4.2,0.1,0.0033333333333333335,H_below_validated_reduced_field,5.996159972950191,5.877146982269887,6.121613313756543
FeSe1-xSx,iron_chalcogenide_11,9.0,30.0,4.2,1.0,0.03333333333333333,H_below_validated_reduced_field,5.977635388098662,5.859582636257123,6.103105237357085
FeSe1-xSx,iron_chalcogenide_11,9.0,30.0,4.2,5.0,0.16666666666666666,H_below_validated_reduced_field,5.88722441684934,5.774285704134635,6.01699574025554
FeSe1-xSx,iron_chalcogenide_11,9.0,30.0,6.93,0.1,0.0033333333333333335,H_below_validated_reduced_field,5.821675129213769,5.726047025570078,5.9650583557533015
FeSe1-xSx,iron_chalcogenide_11,9.0,30.0,6.93,1.0,0.03333333333333333,H_below_validated_reduced_field,5.803512482810662,5.708182778801413,5.947170022364559
FeSe1-xSx,iron_chalcogenide_11,9.0,30.0,6.93,5.0,0.16666666666666666,H_below_validated_reduced_field,5.717419494161188,5.622658394186079,5.860429021658508
FeSe1-xSx,iron_chalcogenide_11,9.0,30.0,4.2,0.1,0.0033333333333333335,H_below_validated_reduced_field,5.996159972950191,5.877146982269887,6.121613313756543
FeSe1-xSx,iron_chalcogenide_11,9.0,30.0,4.2,1.0,0.03333333333333333,H_below_validated_reduced_field,5.977635388098662,5.85958263460235,6.103088728905014
FeSe1-xSx,iron_chalcogenide_11,9.0,30.0,4.2,5.0,0.16666666666666666,H_below_validated_reduced_field,5.88722441684934,5.774285694195378,6.01312863246118
FeSe1-xSx,iron_chalcogenide_11,9.0,30.0,6.93,0.1,0.0033333333333333335,H_below_validated_reduced_field,5.822037067662191,5.726047025570078,5.964734368334893
FeSe1-xSx,iron_chalcogenide_11,9.0,30.0,6.93,1.0,0.03333333333333333,H_below_validated_reduced_field,5.803729053692529,5.708482677253329,5.945770591287386
FeSe1-xSx,iron_chalcogenide_11,9.0,30.0,6.93,5.0,0.16666666666666666,H_below_validated_reduced_field,5.718190821968006,5.623185737495569,5.857777156441395
FeSe1-xSx,iron_chalcogenide_11,9.0,30.0,4.2,0.1,0.0033333333333333335,H_below_validated_reduced_field,5.996159972950191,5.877146982269887,6.121613313756543
FeSe1-xSx,iron_chalcogenide_11,9.0,30.0,4.2,1.0,0.03333333333333333,H_below_validated_reduced_field,5.977635388098662,5.85958263460235,6.103749066987878
FeSe1-xSx,iron_chalcogenide_11,9.0,30.0,4.2,5.0,0.16666666666666666,H_below_validated_reduced_field,5.88722441684934,5.774285694195378,6.01699574025554
FeSe1-xSx,iron_chalcogenide_11,9.0,30.0,6.93,0.1,0.0033333333333333335,H_below_validated_reduced_field,5.821675129213769,5.726047025629154,5.964734368334893
FeSe1-xSx,iron_chalcogenide_11,9.0,30.0,6.93,1.0,0.03333333333333333,H_below_validated_reduced_field,5.803512482810662,5.708697125729257,5.946877619043756
FeSe1-xSx,iron_chalcogenide_11,9.0,30.0,6.93,5.0,0.16666666666666666,H_below_validated_reduced_field,5.717419494161188,5.6231857474348255,5.859533442116371
FeSe1-xSx,iron_chalcogenide_11,9.0,30.0,4.2,0.1,0.0033333333333333335,H_below_validated_reduced_field,5.996159972950191,5.877146982269887,6.121613313756543
FeSe1-xSx,iron_chalcogenide_11,9.0,30.0,4.2,1.0,0.03333333333333333,H_below_validated_reduced_field,5.977635388098662,5.85958263460235,6.103088728905014
FeSe1-xSx,iron_chalcogenide_11,9.0,30.0,4.2,5.0,0.16666666666666666,H_below_validated_reduced_field,5.88722441684934,5.774285694195378,6.01312863246118
FeSe1-xSx,iron_chalcogenide_11,9.0,30.0,6.93,0.1,0.0033333333333333335,H_below_validated_reduced_field,5.822037067662191,5.726047025629154,5.964734368334893
FeSe1-xSx,iron_chalcogenide_11,9.0,30.0,6.93,1.0,0.03333333333333333,H_below_validated_reduced_field,5.803512485173723,5.70848267965882,5.947170022364559
FeSe1-xSx,iron_chalcogenide_11,9.0,30.0,6.93,5.0,0.16666666666666666,H_below_validated_reduced_field,5.717419494161188,5.6231857474348255,5.859456652233159
MgB2,conventional_AlB2,39.0,15.5,4.2,0.1,0.0064516129032258064,H_below_validated_reduced_field,5.324105348641889,5.171003190830169,5.549941092791016
MgB2,conventional_AlB2,39.0,15.5,4.2,1.0,0.06451612903225806,H_below_validated_reduced_field,5.269431390263902,5.120424236045683,5.492050108669313
MgB2,conventional_AlB2,39.0,15.5,20.0,0.1,0.0064516129032258064,H_below_validated_reduced_field,5.038093060585345,4.785102982134019,5.338809396582968
MgB2,conventional_AlB2,39.0,15.5,20.0,1.0,0.06451612903225806,H_below_validated_reduced_field,4.97988795867068,4.729325014020632,5.281672260941361
MgB2,conventional_AlB2,39.0,15.5,30.03,0.1,0.0064516129032258064,H_below_validated_reduced_field,4.65311892419406,4.230130770442007,5.15788764388075
MgB2,conventional_AlB2,39.0,15.5,30.03,1.0,0.06451612903225806,H_below_validated_reduced_field,4.592010914328641,4.1832818336896045,5.104715704949575
MgB2,conventional_AlB2,39.0,15.5,4.2,0.1,0.0064516129032258064,H_below_validated_reduced_field,5.324105348641889,5.171003190830169,5.559330705252185
MgB2,conventional_AlB2,39.0,15.5,4.2,1.0,0.06451612903225806,H_below_validated_reduced_field,5.271536162912187,5.118442248460498,5.495339282587556
MgB2,conventional_AlB2,39.0,15.5,20.0,0.1,0.0064516129032258064,H_below_validated_reduced_field,5.037661166864107,4.778071151294755,5.348199009044136
MgB2,conventional_AlB2,39.0,15.5,20.0,1.0,0.06451612903225806,H_below_validated_reduced_field,4.97879189240862,4.720157648150432,5.291846740217736
MgB2,conventional_AlB2,39.0,15.5,30.03,0.1,0.0064516129032258064,H_below_validated_reduced_field,4.65311892419406,4.14044858291133,5.187264211488694
MgB2,conventional_AlB2,39.0,15.5,30.03,1.0,0.06451612903225806,H_below_validated_reduced_field,4.598444965816073,4.082743675233636,5.127732334022279
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,4.2,0.1,0.002,H_below_validated_reduced_field,5.746354490991693,5.614582757298319,5.804297695181981
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,4.2,1.0,0.02,H_below_validated_reduced_field,5.741741332730754,5.611680084444697,5.799039121662482
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,4.2,5.0,0.1,H_below_validated_reduced_field,5.716439387381069,5.593864601160592,5.779575122626036
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,20.0,0.1,0.002,H_below_validated_reduced_field,4.594605391563832,4.435184938036688,4.745504051089478
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,20.0,1.0,0.02,H_below_validated_reduced_field,4.589860843942482,4.430085612050174,4.7406090837498
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,20.0,5.0,0.1,H_below_validated_reduced_field,4.5672718555376015,4.405197251138947,4.720288969308254
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,17.556,0.1,0.002,H_below_validated_reduced_field,4.974118973256945,4.838378789778943,5.085646613168999
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,17.556,1.0,0.02,H_below_validated_reduced_field,4.969071750413592,4.832556062990051,5.0813720530819655
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,17.556,5.0,0.1,H_below_validated_reduced_field,4.946027977695779,4.809202198077686,5.059614191142846
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,4.2,0.1,0.002,H_below_validated_reduced_field,5.746354490991693,5.635326719245767,5.802165025000917
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,4.2,1.0,0.02,H_below_validated_reduced_field,5.740505160763102,5.631409631675387,5.7961318302967255
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,4.2,5.0,0.1,H_below_validated_reduced_field,5.712584056964654,5.599869341406594,5.778075371428925
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,20.0,0.1,0.002,H_below_validated_reduced_field,4.592433412753724,4.4364239402611565,4.742685941173177
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,20.0,1.0,0.02,H_below_validated_reduced_field,4.588068518836984,4.432101567748119,4.738164422268209
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,20.0,5.0,0.1,H_below_validated_reduced_field,4.565219362822763,4.406904027205552,4.715313451789918
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,17.556,0.1,0.002,H_below_validated_reduced_field,4.971585885579554,4.841175823102572,5.085203722514677
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,17.556,1.0,0.02,H_below_validated_reduced_field,4.966526059249118,4.836286701419066,5.079957481376967
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,17.556,5.0,0.1,H_below_validated_reduced_field,4.943893257401152,4.81184280219529,5.058696934503218
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,4.2,0.1,0.002,H_below_validated_reduced_field,5.746354490991693,5.636927477444992,5.802831805312083
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,4.2,1.0,0.02,H_below_validated_reduced_field,5.740902344022302,5.632342453686706,5.796802387270125
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,4.2,5.0,0.1,H_below_validated_reduced_field,5.713137201544459,5.601891966606043,5.7770057172823455
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,20.0,0.1,0.002,H_below_validated_reduced_field,4.594605393293062,4.430270532616448,4.737394235753682
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,20.0,1.0,0.02,H_below_validated_reduced_field,4.589861555878356,4.423083987939688,4.732158486348138
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,20.0,5.0,0.1,H_below_validated_reduced_field,4.566419291884309,4.401197602851506,4.712888361218463
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,17.556,0.1,0.002,H_below_validated_reduced_field,4.974671816918892,4.835601601424821,5.0806433737858345
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,17.556,1.0,0.02,H_below_validated_reduced_field,4.969506442020448,4.830613353048408,5.075853597274223
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,17.556,5.0,0.1,H_below_validated_reduced_field,4.9473299692616415,4.8110897132357975,5.05563970046884
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,4.2,0.1,0.002,H_below_validated_reduced_field,5.746354490991693,5.635326719245767,5.804297695181981
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,4.2,1.0,0.02,H_below_validated_reduced_field,5.741109793906934,5.63043075210416,5.799658262043565
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,4.2,5.0,0.1,H_below_validated_reduced_field,5.71376293339522,5.5992299240929,5.7803676135656685
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,20.0,0.1,0.002,H_below_validated_reduced_field,4.594164007907304,4.426263259190456,4.745304958233497
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,20.0,1.0,0.02,H_below_validated_reduced_field,4.58891593560282,4.420452888439067,4.740860146474546
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,20.0,5.0,0.1,H_below_validated_reduced_field,4.566032689432624,4.397942789464952,4.717931271302332
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,17.556,0.1,0.002,H_below_validated_reduced_field,4.974136874826732,4.834265165801466,5.086190845256401
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,17.556,1.0,0.02,H_below_validated_reduced_field,4.968651226674448,4.829141439425458,5.08177828304763
Ba(Fe1-xCox)2As2,iron_pnictide_122,22.8,50.0,17.556,5.0,0.1,H_below_validated_reduced_field,4.945574600417709,4.80294475029375,5.060895929498674
