pdf,n_chars,families,cap_field_vs_T,cap_jc_vs_H,both,unreadable
V3Si_0812.4715.pdf,23859,cuprate,1,0,0,0
V3Si_1409.8358.pdf,19059,cuprate,0,0,0,0
V3Si_2408.12160.pdf,59140,,0,0,0,0
NbN_1207.2014.pdf,42092,MgB2_class,0,0,0,0
NbN_2207.06457.pdf,38192,,0,0,0,0
NbN_1401.2292.pdf,15147,,0,0,0,0
NbN_0903.4224.pdf,16386,,0,0,0,0
NbN_1510.01256.pdf,16763,,0,0,0,0
NbN_0712.3295.pdf,17122,,0,0,0,0
NbN_1603.09635.pdf,20898,,0,0,0,0
NbN_2104.09331.pdf,29946,,0,0,0,0
NbN_2408.05621.pdf,37625,,0,0,0,0
NbN_1609.09694.pdf,27011,,0,0,0,0
NbN_2311.17000.pdf,48427,,0,0,0,0
NbN_1907.08443.pdf,22519,,0,0,0,0
NbN_1907.03514.pdf,13877,,0,0,0,0
NbN_1908.07146.pdf,16813,,0,0,0,0
NbN_2301.00400.pdf,20427,,0,0,0,0
NbN_1607.03088.pdf,24143,,0,0,0,0
NbN_2408.17256.pdf,32215,,0,0,0,0
NbN_1907.03410.pdf,19502,,0,0,0,0
NbN_1808.05073.pdf,57602,,0,0,0,0
NbN_0804.2945.pdf,34679,,1,0,0,0
NbN_1012.5503.pdf,29935,,0,0,0,0
NbN_1211.3787.pdf,18782,MgB2_class,0,0,0,0
NbN_2410.22704.pdf,47875,cuprate,0,0,0,0
NbN_1005.1628.pdf,14377,,1,0,0,0
NbN_2604.15981.pdf,54944,iron_chalcogenide_11;cuprate,0,0,0,0
NbN_1612.02840.pdf,43931,,0,0,0,0
NbN_1705.01519.pdf,25158,cuprate,1,0,0,0
NbN_1312.3776.pdf,37020,,1,0,0,0
NbN_1706.01289.pdf,37922,,0,0,0,0
NbN_1110.0934.pdf,14625,cuprate,0,0,0,0
NbN_2404.17827.pdf,21376,,0,0,0,0
NbN_2106.15680.pdf,27842,,0,0,0,0
NbN_1910.07010.pdf,26744,,0,0,0,0
NbN_2305.17999.pdf,53634,,0,0,0,0
NbN_1710.10833.pdf,37072,iron_chalcogenide_11,0,0,0,0
NbN_1409.2975.pdf,25771,cuprate,0,0,0,0
NbN_2302.06830.pdf,63518,,0,0,0,0
NbN_2512.01826.pdf,31305,,0,0,0,0
NbN_1811.09779.pdf,31107,,0,0,0,0
NbN_1401.2276.pdf,17432,,0,0,0,0
NbN_1901.05753.pdf,43884,,0,0,0,0
NbN_2512.13367.pdf,32307,,0,0,0,0
NbN_1705.05097.pdf,28261,,0,0,0,0
NbN_1812.05559.pdf,25743,,0,0,0,0
NbN_1803.02417.pdf,29900,,1,0,0,0
NbN_1305.6692.pdf,32643,,0,0,0,0
NbN_1303.1614.pdf,16863,cuprate,1,0,0,0
NdFeAsO_1709.05104.pdf,31223,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
NdFeAsO_0809.1474.pdf,15354,cuprate;iron_pnictide_1111,0,0,0,0
NdFeAsO_0901.3698.pdf,44311,iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
NdFeAsO_0805.3992.pdf,15434,cuprate;iron_pnictide_1111,0,0,0,0
NdFeAsO_1509.03519.pdf,38579,iron_pnictide_1111,0,0,0,0
NdFeAsO_0807.0662.pdf,21991,cuprate,0,0,0,0
NdFeAsO_1110.2301.pdf,19919,cuprate;iron_pnictide_1111,0,0,0,0
NdFeAsO_0907.3108.pdf,13512,iron_pnictide_1111,0,0,0,0
NdFeAsO_1311.3476.pdf,25260,iron_chalcogenide_11;cuprate;iron_pnictide_1111,0,1,0,0
NdFeAsO_0807.4196.pdf,17449,MgB2_class;cuprate;iron_pnictide_1111,1,0,0,0
NdFeAsO_0807.0815.pdf,17889,iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
Nb3Ge_1505.06393.pdf,51685,MgB2_class;cuprate,1,0,0,0
SrLaCuO4_2205.14242.pdf,31598,cuprate,0,0,0,0
SrLaCuO4_0611079.pdf,26773,cuprate,0,0,0,0
SrLaCuO4_1007.5454.pdf,14757,iron_chalcogenide_11;cuprate,0,0,0,0
SrLaCuO4_0312393.pdf,17643,cuprate,0,0,0,0
SrLaCuO4_2203.12887.pdf,35998,cuprate,0,0,0,0
SrLaCuO4_2505.12150.pdf,16693,cuprate,0,0,0,0
SrLaCuO4_0504071.pdf,28694,cuprate,0,0,0,0
Fe2TeSe_0909.0480.pdf,25322,iron_chalcogenide_11;iron_pnictide_122;iron_pnictide_1111,0,0,0,0
Fe2TeSe_1412.3961.pdf,29287,iron_chalcogenide_11,0,0,0,0
Fe2TeSe_1011.2930.pdf,37401,iron_chalcogenide_11;iron_pnictide_122;cuprate,0,0,0,0
Fe2TeSe_1606.01012.pdf,72434,iron_chalcogenide_11;iron_pnictide_1111,0,1,0,0
Fe2TeSe_1309.1044.pdf,19098,iron_chalcogenide_11;iron_pnictide_122;cuprate,0,1,0,0
Fe2TeSe_2507.17656.pdf,26144,iron_chalcogenide_11,0,0,0,0
Fe2TeSe_1709.05089.pdf,48167,iron_chalcogenide_11;iron_pnictide_122;cuprate,0,1,0,0
Fe2TeSe_1304.3590.pdf,15062,iron_chalcogenide_11,0,0,0,0
Fe2TeSe_1703.05180.pdf,18521,iron_chalcogenide_11,0,0,0,0
Fe2TeSe_1610.00437.pdf,42392,iron_chalcogenide_11;cuprate;iron_pnictide_1111,0,0,0,0
Fe2TeSe_1606.04411.pdf,74617,iron_chalcogenide_11;iron_pnictide_122;iron_pnictide_1111,0,0,0,0
Fe2TeSe_2505.07807.pdf,39887,iron_chalcogenide_11;iron_pnictide_122,0,0,0,0
Fe2TeSe_2208.14025.pdf,24554,iron_chalcogenide_11,0,0,0,0
Fe2TeSe_1506.01630.pdf,40630,iron_chalcogenide_11;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
Fe2TeSe_2008.08809.pdf,33354,iron_chalcogenide_11,0,0,0,0
Fe2TeSe_1111.3523.pdf,15146,iron_chalcogenide_11,0,0,0,0
Fe2TeSe_0902.0265.pdf,27282,iron_chalcogenide_11;cuprate;iron_pnictide_1111,0,0,0,0
Fe2TeSe_1110.2600.pdf,20096,iron_chalcogenide_11;iron_pnictide_122;iron_pnictide_1111,0,0,0,0
Fe2TeSe_1812.02380.pdf,40911,iron_chalcogenide_11;iron_pnictide_122;cuprate,1,1,1,0
Fe2TeSe_2003.05732.pdf,36910,iron_chalcogenide_11,0,0,0,0
Fe2TeSe_1603.05980.pdf,18731,iron_chalcogenide_11;MgB2_class;cuprate,0,0,0,0
BaFeAs2_0912.3014.pdf,42081,iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
BaFeAs2_0907.3875.pdf,20507,iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
BaFeAs2_1001.2505.pdf,19498,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
BaFeAs2_1307.3883.pdf,36564,MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
BaFeAs2_1410.8743.pdf,17956,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
BaFeAs2_1312.2107.pdf,32894,iron_chalcogenide_11;iron_pnictide_122;cuprate,0,0,0,0
BaFeAs2_1304.3039.pdf,31737,iron_pnictide_122;iron_pnictide_1111,0,0,0,0
BaFeAs2_1206.2938.pdf,31885,iron_pnictide_122;cuprate,0,0,0,0
BaFeAs2_1302.6480.pdf,13956,cuprate,0,0,0,0
BaFeAs2_0808.0718.pdf,10358,cuprate;iron_pnictide_1111,0,0,0,0
BaFeAs2_1001.3615.pdf,17811,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,0,1,0,0
BaFeAs2_1210.3659.pdf,24212,iron_pnictide_122;cuprate,0,0,0,0
BaFeAs2_1701.04154.pdf,47826,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate,1,1,1,0
BaFeAs2_1706.00543.pdf,28888,iron_pnictide_122,1,0,0,0
BaFeAs2_1211.3879.pdf,18092,iron_pnictide_122;cuprate,0,1,0,0
BaFeAs2_1012.1523.pdf,21347,iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,1,0,0,0
Nb3Sn_2204.11944.pdf,27639,,0,0,0,0
Nb3Sn_1110.3208.pdf,17740,,0,0,0,0
Nb3Sn_1401.3939.pdf,26300,,0,0,0,0
Nb3Sn_2305.06775.pdf,11438,,0,0,0,0
Nb3Sn_2305.02467.pdf,65353,,0,0,0,0
Nb3Sn_2008.00599.pdf,52008,,0,0,0,0
Nb3Sn_2512.02183.pdf,14519,,0,0,0,0
Nb3Sn_1711.07022.pdf,24639,,0,0,0,0
Nb3Sn_2508.02894.pdf,64750,iron_chalcogenide_11,0,0,0,0
Nb3Sn_0402206.pdf,44211,,0,1,0,0
Nb3Sn_1401.3958.pdf,37547,,0,0,0,0
Nb3Sn_2405.18530.pdf,22952,,0,0,0,0
Nb3Sn_1401.3967.pdf,17202,cuprate,0,0,0,0
Nb3Sn_2307.10268.pdf,16263,,0,0,0,0
Nb3Sn_1212.2879.pdf,22708,,0,0,0,0
Nb3Sn_2304.13155.pdf,18869,cuprate,0,0,0,0
Nb3Sn_1401.3961.pdf,12959,cuprate,0,0,0,0
Nb3Sn_1401.3950.pdf,15510,,0,0,0,0
Nb3Sn_2203.09718.pdf,51728,,0,0,0,0
Nb3Sn_0605718.pdf,23840,iron_chalcogenide_11;MgB2_class;cuprate,0,0,0,0
Nb3Sn_1401.3955.pdf,19291,,0,0,0,0
Nb3Sn_1501.07164.pdf,90550,,0,0,0,0
Nb3Sn_2211.09684.pdf,38842,,0,0,0,0
Nb3Sn_1108.1625.pdf,30396,cuprate,0,0,0,0
Nb3Sn_2404.09187.pdf,32213,MgB2_class;cuprate,0,0,0,0
Nb3Sn_1806.02845.pdf,51388,MgB2_class,0,0,0,0
Nb3Sn_2302.07825.pdf,15169,,0,0,0,0
LiFeAs_1001.1147.pdf,23397,MgB2_class;cuprate,0,0,0,0
LiFeAs_1009.3104.pdf,20645,cuprate,0,0,0,0
LiFeAs_1111.0126.pdf,21621,cuprate,0,0,0,0
LiFeAs_1112.5597.pdf,21813,,1,0,0,0
LiFeAs_2010.04735.pdf,50928,iron_chalcogenide_11,0,0,0,0
LiFeAs_1603.04453.pdf,29746,iron_chalcogenide_11;iron_pnictide_122;cuprate,0,0,0,0
LiFeAs_1108.6187.pdf,20793,iron_chalcogenide_11;iron_pnictide_122,0,0,0,0
LiFeAs_1206.2278.pdf,32708,iron_pnictide_122;MgB2_class;cuprate,1,0,0,0
LiFeAs_1209.0714.pdf,25192,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
LiFeAs_1110.6575.pdf,22531,iron_chalcogenide_11;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
NaFeAs_0810.3214.pdf,20196,iron_chalcogenide_11;cuprate;iron_pnictide_1111,0,0,0,0
NaFeAs_2101.03776.pdf,40378,cuprate,0,0,0,0
NaFeAs_0908.0902.pdf,35514,MgB2_class;iron_pnictide_1111,0,0,0,0
NaFeAs_1207.5382.pdf,27370,iron_chalcogenide_11;iron_pnictide_122;iron_pnictide_1111,0,0,0,0
NaFeAs_2103.13161.pdf,37435,iron_chalcogenide_11;cuprate;iron_pnictide_1111,0,0,0,0
NaFeAs_1203.3123.pdf,38307,iron_chalcogenide_11;iron_pnictide_122;iron_pnictide_1111,0,0,0,0
NaFeAs_1307.3526.pdf,55717,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
NaFeAs_1004.3581.pdf,21045,iron_pnictide_122;iron_pnictide_1111,0,0,0,0
NaFeAs_2008.02314.pdf,53947,iron_chalcogenide_11;iron_pnictide_122;cuprate,0,0,0,0
SmFeAsO_0806.2839.pdf,15334,MgB2_class;cuprate;iron_pnictide_1111,1,1,1,0
SmFeAsO_2211.10256.pdf,43077,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
SmFeAsO_1012.4682.pdf,31385,MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
SmFeAsO_1303.4163.pdf,29549,iron_chalcogenide_11;iron_pnictide_1111,1,1,1,0
SmFeAsO_0807.4876.pdf,31128,cuprate;iron_pnictide_1111,0,0,0,0
SmFeAsO_1405.6835.pdf,21407,iron_chalcogenide_11;iron_pnictide_1111,0,1,0,0
SmFeAsO_1105.3342.pdf,13505,iron_pnictide_1111,0,0,0,0
SmFeAsO_0902.1214.pdf,19464,iron_pnictide_1111,0,1,0,0
SmFeAsO_0909.3004.pdf,13451,cuprate;iron_pnictide_1111,0,0,0,0
SmFeAsO_0805.2389.pdf,28963,MgB2_class;cuprate;iron_pnictide_1111,1,0,0,0
SmFeAsO_1303.3725.pdf,16360,iron_pnictide_1111,0,0,0,0
SmFeAsO_1401.5611.pdf,13748,iron_pnictide_1111,1,0,0,0
SmFeAsO_0904.3173.pdf,34856,iron_pnictide_1111,0,0,0,0
SmFeAsO_0902.1066.pdf,31010,MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
SmFeAsO_0806.2451.pdf,15710,MgB2_class;cuprate;iron_pnictide_1111,0,1,0,0
SmFeAsO_1303.1309.pdf,19906,iron_pnictide_1111,0,0,0,0
SmFeAsO_0810.2694.pdf,25136,iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
SmFeAsO_1405.3086.pdf,27602,iron_chalcogenide_11;cuprate;iron_pnictide_1111,0,0,0,0
SmFeAsO_0803.3603.pdf,8002,MgB2_class;iron_pnictide_1111,0,0,0,0
SmFeAsO_1201.6522.pdf,17484,cuprate;iron_pnictide_1111,0,0,0,0
SmFeAsO_0806.4011.pdf,17640,cuprate;iron_pnictide_1111,0,0,0,0
SmFeAsO_1210.6959.pdf,159102,iron_chalcogenide_11;cuprate;iron_pnictide_1111,0,0,0,0
SmFeAsO_0906.3114.pdf,26814,iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,1,1,1,0
SmFeAsO_0904.3625.pdf,21801,MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
SmFeAsO_1210.5714.pdf,18852,MgB2_class;iron_pnictide_1111,0,1,0,0
SmFeAsO_0806.3962.pdf,18126,cuprate;iron_pnictide_1111,0,0,0,0
SmFeAsO_1008.1735.pdf,19285,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,0,1,0,0
SmFeAsO_1102.5571.pdf,15158,iron_chalcogenide_11;cuprate;iron_pnictide_1111,0,0,0,0
SmFeAsO_0806.2205.pdf,26972,cuprate;iron_pnictide_1111,1,0,0,0
SmFeAsO_0808.3666.pdf,20626,iron_pnictide_1111,0,0,0,0
NbSe2_0706.2047.pdf,38074,,0,1,0,0
NbSe2_2601.15554.pdf,33286,iron_chalcogenide_11;cuprate,0,0,0,0
NbSe2_1307.2282.pdf,33848,cuprate,0,0,0,0
NbSe2_2402.16264.pdf,28256,cuprate,0,0,0,0
NbSe2_0302061.pdf,12140,MgB2_class;cuprate,0,0,0,0
NbSe2_2601.16475.pdf,35131,,0,0,0,0
NbSe2_1812.11350.pdf,28893,,0,0,0,0
NbSe2_0404638.pdf,16651,MgB2_class,0,0,0,0
NbSe2_2306.06659.pdf,43162,,0,0,0,0
NbSe2_1903.02528.pdf,19708,,0,0,0,0
NbSe2_1808.07219.pdf,25629,iron_chalcogenide_11;MgB2_class;cuprate,1,0,0,0
NbSe2_0110300.pdf,26476,,1,1,1,0
NbSe2_1607.07731.pdf,31059,,0,0,0,0
NbSe2_0711.2161.pdf,43204,MgB2_class,0,0,0,0
NbSe2_9709066.pdf,20758,,0,0,0,0
NbSe2_1803.04920.pdf,53675,iron_chalcogenide_11,0,0,0,0
NbSe2_2008.07131.pdf,27685,,0,0,0,0
NbSe2_1904.03672.pdf,44424,,0,0,0,0
NbSe2_2202.06082.pdf,21579,,0,0,0,0
NbSe2_1005.5641.pdf,37393,,1,1,1,0
NbSe2_0607451.pdf,29299,cuprate,0,0,0,0
NbSe2_1404.0938.pdf,20930,,0,0,0,0
NbSe2_0709.2641.pdf,16968,MgB2_class;cuprate,0,0,0,0
NbSe2_1502.06395.pdf,58145,cuprate,0,0,0,0
NbSe2_2205.08327.pdf,39913,,0,0,0,0
NbSe2_9801247.pdf,19827,cuprate,0,0,0,0
NbSe2_1401.1025.pdf,23152,,0,0,0,0
NbSe2_2312.03215.pdf,48264,iron_chalcogenide_11;iron_pnictide_122;cuprate,1,0,0,0
NbSe2_2309.14665.pdf,47164,iron_pnictide_122;cuprate,1,1,1,0
NbSe2_1806.02521.pdf,24599,,0,0,0,0
NbSe2_0503059.pdf,22789,,0,0,0,0
NbSe2_2304.05030.pdf,34596,cuprate,0,0,0,0
NbSe2_0602672.pdf,35367,cuprate,0,0,0,0
NbSe2_1807.07216.pdf,31297,,0,0,0,0
CeIn5Co_0805.0505.pdf,28868,,0,0,0,0
CeIn5Co_0409559.pdf,20483,,1,0,0,0
La2FeAs2O_0805.4584.pdf,13998,cuprate;iron_pnictide_1111,0,0,0,0
CeIn5Co_1103.0564.pdf,38950,cuprate,1,0,0,0
CeIn5Co_0502632.pdf,5054,,0,0,0,0
CeIn5Co_1303.4416.pdf,45857,,0,0,0,0
SrFeAs2_0806.2711.pdf,18068,iron_pnictide_122;iron_pnictide_1111,0,0,0,0
La2FeAs2O_0806.1732.pdf,20759,cuprate;iron_pnictide_1111,0,0,0,0
SrLaCuO4_0308227.pdf,52740,cuprate,0,0,0,0
LiFeAs_1008.5199.pdf,21407,iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
KFeAs2_1412.0945.pdf,29219,iron_pnictide_122;cuprate,0,0,0,0
CeIn5Co_0605641.pdf,19613,cuprate,0,0,0,0
La2FeAs2O_1006.4812.pdf,20720,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
La2FeAs2O_0905.2005.pdf,25792,iron_chalcogenide_11;iron_pnictide_1111,0,0,0,0
SrLaCuO4_1805.00701.pdf,36227,cuprate,0,0,0,0
KFeAs2_1403.6993.pdf,37937,iron_chalcogenide_11;iron_pnictide_1111,0,0,0,0
La2FeAs2O_1702.03774.pdf,32838,iron_chalcogenide_11;iron_pnictide_122;iron_pnictide_1111,0,0,0,0
SrFeAs2_1004.0659.pdf,31739,iron_pnictide_122;cuprate,0,0,0,0
CeIn5Co_1406.0031.pdf,26575,MgB2_class;cuprate,1,0,0,0
SrFeAs2_1310.6071.pdf,32022,iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
CeIn5Co_1911.01572.pdf,16250,,1,0,0,0
La2FeAs2O_1104.0257.pdf,48635,cuprate;iron_pnictide_1111,0,0,0,0
LiFeAs_0807.1010.pdf,10269,iron_pnictide_122,0,0,0,0
La2FeAs2O_1802.09980.pdf,21352,iron_chalcogenide_11;iron_pnictide_1111,0,0,0,0
KFeAs2_1302.1696.pdf,24426,iron_pnictide_122;MgB2_class,0,0,0,0
KFeAs2_1604.02534.pdf,16833,iron_pnictide_122,0,0,0,0
La2FeAs2O_1609.05380.pdf,20099,cuprate;iron_pnictide_1111,0,0,0,0
LiFeAs_1011.1334.pdf,21814,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,1,0,0,0
LiFeAs_2202.00077.pdf,22790,iron_chalcogenide_11;iron_pnictide_122,0,0,0,0
La2FeAs2O_1303.4033.pdf,22404,cuprate;iron_pnictide_1111,0,0,0,0
KFeAs2_1110.6357.pdf,57263,iron_chalcogenide_11;MgB2_class;cuprate;iron_pnictide_1111,1,0,0,0
KFeAs2_1708.05526.pdf,25996,iron_chalcogenide_11;iron_pnictide_122,0,0,0,0
KFeAs2_1402.7054.pdf,52758,iron_pnictide_122;cuprate,1,0,0,0
CeIn5Co_1104.2649.pdf,18670,,0,0,0,0
SrFeAs2_1008.1297.pdf,10360,iron_pnictide_1111,0,0,0,0
La2FeAs2O_1009.1408.pdf,34505,iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
SrFeAs2_0807.3422.pdf,20425,iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
CeIn5Co_0602089.pdf,19952,,0,0,0,0
SrLaCuO4_0805.0405.pdf,21242,cuprate,0,0,0,0
LiFeAs_1103.3582.pdf,44683,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;iron_pnictide_1111,1,0,0,0
KFeAs2_1401.6291.pdf,21260,iron_pnictide_122;iron_pnictide_1111,0,0,0,0
SrLaCuO4_0808.3750.pdf,17338,cuprate,0,0,0,0
KFeAs2_1105.4264.pdf,15699,iron_pnictide_122;MgB2_class,1,0,0,0
La2FeAs2O_1604.03860.pdf,34991,iron_chalcogenide_11;iron_pnictide_1111,0,0,0,0
KFeAs2_1305.5130.pdf,41242,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate,0,0,0,0
CeIn5Co_1802.02711.pdf,55033,cuprate,0,0,0,0
LiFeAs_2604.23401.pdf,84513,iron_chalcogenide_11;MgB2_class;cuprate,0,0,0,0
La2FeAs2O_1406.3450.pdf,47520,cuprate;iron_pnictide_1111,0,0,0,0
KFeAs2_1303.6822.pdf,35086,iron_pnictide_122;MgB2_class,1,0,0,0
CeIn5Co_0602602.pdf,21533,,0,0,0,0
La2FeAs2O_2305.10034.pdf,58379,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,1,0,0,0
La2FeAs2O_1905.06606.pdf,20063,iron_chalcogenide_11;iron_pnictide_1111,0,0,0,0
CeIn5Co_0103168.pdf,18523,cuprate,0,0,0,0
La2FeAs2O_1006.4640.pdf,16942,iron_chalcogenide_11;iron_pnictide_122;iron_pnictide_1111,0,0,0,0
LiFeAs_1008.2050.pdf,28305,iron_chalcogenide_11;iron_pnictide_122;iron_pnictide_1111,1,0,0,0
CeIn5Co_1206.2315.pdf,24706,,0,0,0,0
La2FeAs2O_0808.1956.pdf,19723,iron_pnictide_1111,0,0,0,0
SrLaCuO4_9908217.pdf,28679,cuprate,0,0,0,0
KFeAs2_1408.1509.pdf,46055,cuprate,0,0,0,0
La2FeAs2O_1009.4273.pdf,22767,iron_pnictide_1111,0,0,0,0
CeIn5Co_0206069.pdf,21618,cuprate,0,0,0,0
SrFeAs2_0807.0984.pdf,12761,iron_pnictide_122;MgB2_class;cuprate,0,0,0,0
LiFeAs_1109.1537.pdf,29773,iron_pnictide_122,0,0,0,0
KFeAs2_1309.5654.pdf,35019,MgB2_class;cuprate,1,0,0,0
SrFeAs2_0903.3193.pdf,20729,iron_pnictide_122;cuprate,0,0,0,0
La2FeAs2O_0810.1153.pdf,16149,iron_pnictide_1111,0,0,0,0
La2FeAs2O_0810.4605.pdf,23714,iron_pnictide_1111,0,0,0,0
CeIn5Co_1610.06724.pdf,51066,cuprate,0,0,0,0
SrFeAs2_1011.3831.pdf,29607,iron_pnictide_122;cuprate,0,0,0,0
La2FeAs2O_1808.07201.pdf,19592,iron_pnictide_1111,0,0,0,0
La2FeAs2O_0904.4348.pdf,35113,cuprate;iron_pnictide_1111,0,0,0,0
SrFeAs2_1001.3658.pdf,18057,iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
SrLaCuO4_0801.4580.pdf,23992,cuprate,0,0,0,0
SrLaCuO4_1404.3192.pdf,26156,cuprate,0,0,0,0
La2FeAs2O_2604.18582.pdf,36812,iron_chalcogenide_11;cuprate;iron_pnictide_1111,0,0,0,0
La2FeAs2O_0809.4816.pdf,21541,iron_pnictide_1111,0,0,0,0
LiFeAs_1104.1609.pdf,19298,iron_pnictide_122,0,0,0,0
LiFeAs_1011.5126.pdf,19922,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,1,0,0,0
SrFeAs2_0907.4141.pdf,19773,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
La2FeAs2O_2003.00733.pdf,61363,cuprate;iron_pnictide_1111,0,0,0,0
CeIn5Co_0202211.pdf,12497,,0,0,0,0
LiFeAs_0905.3126.pdf,10493,iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
KFeAs2_1410.1322.pdf,12673,iron_pnictide_122,0,0,0,0
LiFeAs_1107.4505.pdf,20724,iron_pnictide_122;iron_pnictide_1111,0,0,0,0
La2FeAs2O_0807.3370.pdf,17463,cuprate;iron_pnictide_1111,0,0,0,0
LiFeAs_0901.4468.pdf,13403,cuprate,0,0,0,0
SrFeAs2_0811.3270.pdf,20615,iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
La2FeAs2O_0808.0328.pdf,27618,cuprate;iron_pnictide_1111,0,0,0,0
La2FeAs2O_0806.3238.pdf,19351,iron_pnictide_1111,0,0,0,0
La2FeAs2O_1612.00610.pdf,46586,cuprate;iron_pnictide_1111,0,0,0,0
La2FeAs2O_1004.1589.pdf,22834,cuprate;iron_pnictide_1111,0,0,0,0
CeIn5Co_0204059.pdf,21850,,1,0,0,0
La2FeAs2O_0804.3725.pdf,9264,cuprate;iron_pnictide_1111,0,0,0,0
LiFeAs_1009.4628.pdf,20784,cuprate;iron_pnictide_1111,0,0,0,0
SrFeAs2_0807.4283.pdf,23511,cuprate;iron_pnictide_1111,0,0,0,0
La2FeAs2O_0909.3510.pdf,20615,cuprate;iron_pnictide_1111,0,0,0,0
SrLaCuO4_0603076.pdf,20661,cuprate,0,0,0,0
SrLaCuO4_9611179.pdf,19474,cuprate,0,0,0,0
SrLaCuO4_0712.2181.pdf,19026,cuprate,0,0,0,0
KFeAs2_1412.6196.pdf,36345,iron_pnictide_122,1,0,0,0
CeIn5Co_1304.2325.pdf,24725,cuprate,0,0,0,0
SrLaCuO4_0501627.pdf,28325,cuprate,0,0,0,0
KFeAs2_1503.08298.pdf,25837,cuprate,0,0,0,0
SrLaCuO4_0808.3671.pdf,10602,cuprate,0,0,0,0
SrFeAs2_0807.1077.pdf,18760,iron_pnictide_122;iron_pnictide_1111,0,0,0,0
LiFeAs_1503.03216.pdf,26045,iron_chalcogenide_11,0,0,0,0
KFeAs2_1201.3376.pdf,21441,iron_pnictide_122;cuprate,0,0,0,0
SrLaCuO4_0508198.pdf,71523,cuprate,0,0,0,0
CeIn5Co_1510.00274.pdf,29940,cuprate,0,0,0,0
SrLaCuO4_9806341.pdf,19688,cuprate,0,0,0,0
SrFeAs2_0807.1896.pdf,12818,iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
SrLaCuO4_0403386.pdf,21750,cuprate,0,0,0,0
KFeAs2_1212.1034.pdf,21539,iron_chalcogenide_11;iron_pnictide_122;iron_pnictide_1111,0,0,0,0
CeIn5Co_0104179.pdf,18904,,1,0,0,0
LiFeAs_1002.2249.pdf,15190,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,1,0,0,0
CeIn5Co_0305208.pdf,19639,,0,1,0,0
SrLaCuO4_9809311.pdf,23944,cuprate,0,0,0,0
LiFeAs_1007.4906.pdf,24305,iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
CeIn5Co_0702481.pdf,89335,cuprate,1,0,0,0
La2FeAs2O_1112.3169.pdf,42432,MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
LiFeAs_1208.0909.pdf,21200,iron_pnictide_1111,0,0,0,0
CeIn5Co_2604.02481.pdf,56390,cuprate,0,0,0,0
SrFeAs2_0810.1377.pdf,10556,iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
